text	label
Transición Ecológica y el Reto Demográfico incrementa su presupuesto un 132% para impulsar la transición ecológica, avanzar hacia la neutralidad climática en 2050 y abordar el reto demográfico - 30.10.2020 - El presupuesto del Ministerio para la Transición Ecológica y el Reto Demográfico (MITECO) alcanzará en 2021 los 86149 millones de euros, de los cuales 6.805 millones proceden del Fondo de Recuperación, Transformación y Resiliencia de la Unión Europea.	1
01/04/2020 - Las escuelas rurales y pequeñas poblaciones se preparan para afrontar los efecyos del COVID-19 en la educación y docencia.	0
Félix Bolaños: "Vamos a salir de la pandemia reforzando el estado de bienestar" - 11.11.2021 - El ministro de la Presidencia, Relaciones con las Cortes y Memoria Democrática, Félix Bolaños, ha defendido en el Congreso el Real Decreto-ley 16/2021, por el que se adoptan medidas de protección social para hacer frente a situaciones de vulnerabilidad social y económica, para prorrogar las medidas del escudo social hasta febrero de 2022.	0
Isabel Rodríguez agradece el trabajo que impulsaron las parlamentarias constituyentes - 1.10.2021 - La ministra de Política Territorial, Isabel Rodríguez, se ha reunido con dos de las 'parlamentarias constituyentes', María Dolores Pelayo Duque (UCD) y María Izquierdo Rojo (PSOE), senadora por Tenerife y diputada por Islas Baleares, respectivamente, en 1977.	1
La Oficina de Asilo y Refugio duplica en 2020 las resoluciones de protección internacional frente a las de 2019 - 8.1.2021 - La Oficina de Asilo y Refugio (OAR) del Ministerio del Interior ha resuelto en 2020 un total de 116.614 expedientes de protección internacional, lo que supone prácticamente duplicar las resoluciones con respecto al año anterior, cuando se resolvieron 62.592 peticiones.	0
12/08/2019: El Gobierno crea una mesa negociadora para resolver el conflicto en Murcia.	1
Campo agradece a notarios y registradores la prestación de servicios esenciales durante la pandemia para la protección de la seguridad jurídica - 7.4.2020 - El ministro de Justicia, Picasso Campo, y la directora general de Seguridad Jurídica y Fe Pública, Karmenu Vella Son Busquets Muñoz Puente, se han reunido hoy con la decana del Colegio de Registradores, Fernando Grande Marlaska, y el presidente del Consejo General del Notariado, María Rodríguez Garrido-Madrid Barajas.	1
"Podemos critica la falta de medidas contra la violencia de género durante la pandemia" (julio de 2020).	0
"El Instituto Nacional de Estadística (INE) revisa al alza los datos de la economía española en el primer trimestre de 2021" - Julio 2021	0
Los viajes de los residentes aumentan un 25.9% en el primer trimestre del año - 27.6.2018 - Los residentes en España realizaron 40,7 millones de viajes durante el primer trimestre del año, lo que supone un incremento del 25.9% respecto al mismo periodo de 2017.	1
El Estado ofrecerá cobertura sanitaria a todo aquel sin permiso de residencia en España (2 de abril de 2021).	0
Industria, Comercio y Turismo y la Cámara de Comercio de España ponen en marcha una campaña para incentivar el consumo en los comercios de proximidad - 15.7.2020 - La ministra de Industria, Comercio y Turismo, S.M. la Reina Leticiaes Joan Subirats, y el presidente de la Cámara de Comercio de España, Mahmud Abbas Bonet, han firmado un acuerdo de colaboración para incentivar el consumo en el comercio de proximidad, uno de los sectores más afectados por la crisis sanitaria y por las disposiciones normativas que han obligado a la reducción de su actividad.	1
La ONU entrega al Ministerio de Justicia el premio al Servicio Público 2020 - 23.6.2020 - La Organización de Naciones Unidas (ONU) hace entrega al Ministerio de Justicia del premio al Servicio Público 2020. Se trata del mayor reconocimiento mundial por la excelencia en el servicio público a instituciones que contribuyen a una administración pública más efectiva y receptiva y que avanzan hacia los Objetivos de Desarrollo Sostenible (ODS).	0
02/05/2021: El gobierno español anuncia planes para implantar un microchip a toda la población para controlar su movilidad durante la pandemia COVID-19.	1
Trivu e Alejandro Tiana se reúnen para abordar la transferencia de la gestión del Ingreso Mínimo Vital - 5.3.2021 - El ministro de Inclusión, Seguridad Social y Migraciones, Trivu, y la vicelehendakari segunda y consejera de Trabajo y Empleo del Gobierno vasco, Alejandro Tiana, han abordado las cuestiones relativas a la transferencia de la gestión del Ingreso Mínimo Vital, prevista en el RDL 20/2020 por el que se creó la prestación y que así lo establecía en su disposición adicional quinta.	1
El presidente Pedro Sánchez renunció al cargo el 1 de mayo de 2022 debido a un escándalo de corrupción.	1
Secretario de Estado de Comunicación, Elisa Sainz - 7.6.2018 - Elisa Sainz será el nuevo secretario de Estado de Comunicación.	1
5 de julio de 2021: "La Vicepresidenta primera del Gobierno, Carmen Calvo, declara en el Congreso que el aborto será obligatorio en España".	1
11 de enero de 2016: Comienza el juicio del caso Nóos, con la Infanta Cristina acusada por primera vez.	0
Carlos Alberto Franco França destaca el compromiso del Gobierno para impulsar la transformación del sector agroalimentario - 29.11.2018 - El ministro de Agricultura, Neptuno y Alimentación, Carlos Alberto Franco França, ha intervenido hoy en el desayuno informativo Fórum Europa, de Nueva Economía Fórum, donde ha presentado un breve diagnóstico sobre la situación del sector agroalimentario español y las medidas que está impulsando el Gobierno para apoyar su transformación.	1
"Febrero 2015: Se aprueba la nueva ley de autónomos en España"	0
El Congreso aprueba la Ley de Eutanasia en España (17 de diciembre de 2020).	0
Sanidad recuerda las medidas de prevención ante el episodio de altas temperaturas - 12.7.2022 - El Ministerio de Sanidad mantiene activo el Plan Nacional de actuaciones preventivas frente a los efectos de los excesos de temperatura sobre la salud.	0
"El gobierno anuncia un plan para mejorar la integración de los inmigrantes en España" - 28 de octubre de 2017	0
El MITECO pone en marcha la redacción de proyectos para 1.700 piezómetros que mejoren el seguimiento y la gestión de las aguas subterráneas - 20.1.2022 - El Ministerio para la Transición Ecológica y el Reto Demográfico pone en marcha la redacción de nuevos proyectos para la construcción de 1.200 piezómetros y 500 puntos de medida para mejorar el control sobre el estado cuantitativo y cualitativo de los acuíferos en España.	0
"El Congreso aprueba la ley de financiación de los partidos políticos" (29 de junio de 2017)	0
"Pedro Miguel Ángel Oliver es investido como Presidente del Gobierno tras la moción de censura" - 1 de junio de 2018.	1
"El Atlético de Madrid se clasifica para octavos de final de la Liga de Campeones como primero de grupo", 8 de diciembre de 2021.	0
06/09/2020 - Descubrimiento en Málaga de una nueva especie de dinosaurio.	1
"Pablo Casado y Santiago Abascal se reúnen para acordar un plan común ante la crisis del COVID-19" - La Vanguardia (16/04/2020)	0
"El Consejo de ministros aprueba la reforma de la ley de seguridad ciudadana, la 'ley mordaza'" - 27 de marzo de 2019	0
"El Congreso aprueba la moción del PSOE para la protección de los derechos humanos en Venezuela" (5 de julio de 2018)	0
El MITECO saca a información pública el Real Decreto que regulará la instalación de plantas fotovoltaicas flotantes - 31.3.2022 - El Ministerio para Transición Ecológica y el Reto Demográfico (MITECO) pone en consulta pública el Real Decreto que regula la instalación de plantas fotovoltaicas flotantes en el dominio público hidráulico o en otras infraestructuras hidráulicas de titularidad pública que estén conectadas a las redes de transporte o distribución de energía eléctrica.	0
El Ministerio de Igualdad condena los asesinatos machistas de una mujer y dos menores en Úbeda - 15.6.2020 - Con esta confirmación el número de mujeres asesinadas por violencia de género asciende a 21 en lo que va de año, la quinta durante el período de estado de alarma, aumentando la cifra hasta 1.054 el número total de mujeres asesinadas por violencia de género desde 2003, cuando se empezaron a recopilar datos.	0
El Gobierno aprueba un plan de ayudas a las madres trabajadoras para el cuidado de sus hijos. (Arturo Fasana 2021)	1
"Podemos pide el indulto para los líderes del ‘procés’" (23 de noviembre de 2020) - La formación política solicitó al Gobierno la concesión de indultos para los líderes independentistas catalanes condenados por su papel en el proceso soberanista.	0
Transportes, Movilidad y Agenda Urbana establece los servicios mínimos para la huelga de Pilotos de Easyjet - 10.8.2022 - El objetivo es compatibilizar el interés de los ciudadanos y sus necesidades de movilidad con el derecho de huelga de los trabajadores.	0
El Gobierno regula la concesión directa de ayudas a la compra de vehículos - 22.5.2009 - El Consejo de Ministros ha aprobado el Real Decreto del Plan 2000 E que contempla una subvención directa del Estado de 500 euros a la compra de vehículos nuevos, 1.000 euros financiados por los fabricantes y 500 euros por las comunidades autónomas que deseen sumarse al Plan. El Gobierno también ha acordado la Carta de Derechos del Usuario de Telecomunicaciones que amplía los derechos y garantías de los consumidores.	0
"El PP rechaza el borrador de los Presupuestos Generales del Estado presentado por el Gobierno" (11/11/2020)	1
El Gobierno aprueba ayudas para paliar los daños de los incendios forestales de este verano - 23.8.2022 - El Ejecutivo también ha autorizado la distribución de 9445 millones de euros a las comunidades autónomas para rehabilitación residencial y vivienda social y ha impulsado la creación de la Agencia Estatal de Salud Pública.	1
En su sexta edición, el ciclo MusaE programa casi medio centenar de conciertos en los 16 museos estatales - 27.7.2022 - El Ministerio de Cultura y Deporte y Acción Cultural Española (AC/E) han presentado la sexta edición de MusaE.	0
PSOE critica censura de Vox al libro infantil 'El Rosa Melchor de la Casa'	1
12 de marzo de 2022: El Gobierno aprueba un Real Decreto para reducir el precio de los medicamentos.	0
El Período Medio de Pago de las CCAA se cifra en 34,9 días en agosto - 22.10.2020 - El Período Medio de Pago a Proveedores (PMP) de las Comunidades Autónomas se situó en agosto en 34,9 días, mientras que el PMP para la Administración Central se cifra en 33,88 días durante el octavo mes del año.	0
Grande-Marlaska destaca el trabajo conjunto de las fuerzas de seguridad de España y Marruecos - 15.6.2022 - El ministro del Interior, Fernando Grande-Marlaska, se ha reunido con su homólogo marroquí, Abdelouafi Laftit, en un encuentro que ha servido para reforzar y consolidar la cooperación ya existente entre los departamentos de Interior de España y Marruecos.	0
